DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2017-05-09	28008999	Ostrowski J	2016-12-23	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/28008999	Genetic architecture differences between pediatric and adult-onset inflammatory bowel diseases in the Polish population.	Crohn's disease	353 Polish ancestry child cases, 237 Polish ancestry adult cases, 582 Polish ancestry controls	71 Polish ancestry child cases, 100 Polish ancestry adult cases, 352 Polish ancestry controls	16q12.1	16	50888875	Intergenic	LOC107983964			107983964			rs13333062-?	rs13333062	0	13333062	intron_variant	0	NR	6E-14	13.221848749616356	(Adults)	2.3493187	[1.89-2.92]	Illumina [2612357]	N
2017-05-09	28008999	Ostrowski J	2016-12-23	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/28008999	Genetic architecture differences between pediatric and adult-onset inflammatory bowel diseases in the Polish population.	Crohn's disease	353 Polish ancestry child cases, 237 Polish ancestry adult cases, 582 Polish ancestry controls	71 Polish ancestry child cases, 100 Polish ancestry adult cases, 352 Polish ancestry controls	6p21.32	6	32981027	BRD2	BRD2			6046			rs1049526-?	rs1049526	0	1049526	3_prime_UTR_variant	0	NR	3E-6	5.522878745280337	(Adults)	2.530363	[1.73-3.70]	Illumina [2612357]	N
2017-05-09	28008999	Ostrowski J	2016-12-23	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/28008999	Genetic architecture differences between pediatric and adult-onset inflammatory bowel diseases in the Polish population.	Crohn's disease	353 Polish ancestry child cases, 237 Polish ancestry adult cases, 582 Polish ancestry controls	71 Polish ancestry child cases, 100 Polish ancestry adult cases, 352 Polish ancestry controls	16q12.1	16	50675812	SNX20	SNX20			124460			rs6596-?	rs6596	0	6596	missense_variant	0	NR	8E-45	44.096910013008056	(Children)	3.735511	[3.10-4.49]	Illumina [2612357]	N
2017-05-09	28008999	Ostrowski J	2016-12-23	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/28008999	Genetic architecture differences between pediatric and adult-onset inflammatory bowel diseases in the Polish population.	Crohn's disease	353 Polish ancestry child cases, 237 Polish ancestry adult cases, 582 Polish ancestry controls	71 Polish ancestry child cases, 100 Polish ancestry adult cases, 352 Polish ancestry controls	16q12.1	16	50888875	Intergenic	LOC107983964			107983964			rs13333062-?	rs13333062	0	13333062	intron_variant	0	NR	1E-15	15.0	(Children)	2.1826217	[1.81-2.64]	Illumina [2612357]	N
2017-05-09	28008999	Ostrowski J	2016-12-23	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/28008999	Genetic architecture differences between pediatric and adult-onset inflammatory bowel diseases in the Polish population.	Crohn's disease	353 Polish ancestry child cases, 237 Polish ancestry adult cases, 582 Polish ancestry controls	71 Polish ancestry child cases, 100 Polish ancestry adult cases, 352 Polish ancestry controls	6p21.32	6	32981027	BRD2	BRD2			6046			rs1049526-?	rs1049526	0	1049526	3_prime_UTR_variant	0	NR	3E-7	6.522878745280337	(Children)	2.4273632	[1.72-3.42]	Illumina [2612357]	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	16q12.1	16	50712015	SNX20, NOD2, CYLD, NKD1	NOD2			64127			rs2066844-?	rs2066844	0	2066844	missense_variant	0		6E-99	98.22184874961636				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	1p31.3	1	67242007	MIER1, INSL5, IL12RB2, TCTEX1D1, WDR78, SLC35D1, C1orf141, IL23R, SERBP1, SGIP1	IL23R			149233			rs11581607-?	rs11581607	0	11581607	intron_variant	0		6E-93	92.22184874961636				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	2q37.1	2	233252802	ATG16L1	ATG16L1			55054			rs6752107-?	rs6752107	0	6752107	intron_variant	0		2E-61	60.69897000433602				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	5p13.1	5	40410482	Intergenic	LOC105374736 - LOC105374737	105374736	105374737		82831	189468	rs11742570-?	rs11742570	0	11742570	upstream_gene_variant	1		1E-55	55.0				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	5q31.1	5	132435113	IL3, CSF2, HINT1, LYRM7, SLC22A4, C5orf56, IRF1, CDC42SE2, RAPGEF6, ACSL6, P4HA2, PDLIM4, SLC22A5, CTC-432M15.3, FNIP1	C5orf56			441108			rs2188962-?	rs2188962	0	2188962	intron_variant	0		6E-36	35.221848749616356				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	9q34.3	9	136371953	C9orf69, LHX3, DKFZP434A062, DNLZ, UBAC1, QSOX2, GPSM1, CARD9, SNAPC4, SDCCAG3, PMPCA, SEC16A, C9orf163, NOTCH1, NACC2, INPP5E	CARD9			64170			rs10781499-?	rs10781499	0	10781499	synonymous_variant	0		6E-30	29.221848749616356				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	10q21.2	10	62685804	ADO, ZNF365	ZNF365 - ALDH7A1P4	22891	544		13793	55186	rs10761659-?	rs10761659	0	10761659	intergenic_variant	1		8E-29	28.096910013008056				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	11q13.5	11	76588605	Intergenic	C11orf30 - LOC101928813	56946	101928813		35704	19546	rs11236797-?	rs11236797	0	11236797	upstream_gene_variant	1		9E-28	27.045757490560675				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	5q33.3	5	159400761	UBLCP1, IL12B	LOC285626 - LOC285627	285626	285627		37927	47795	rs56167332-?	rs56167332	0	56167332	intron_variant	1		1E-27	27.0				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	21q21.1	21	15445619	Intergenic	LOC101927745 - CYCSP42	101927745	343727		836	44905	rs2823286-?	rs2823286	0	2823286	intron_variant	1		6E-26	25.221848749616356				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	10q24.2	10	99524480	NKX2-3	LOC101927300 - LINC01475	101927300	101927324		86363	1870	rs4409764-?	rs4409764	0	4409764	upstream_gene_variant	1		2E-24	23.69897000433602				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	1q24.3	1	172884320	Intergenic	LOC105371618 - AIMP1P2	105371618	100873064		46533	1627	rs7517810-?	rs7517810	0	7517810	intron_variant	1		2E-21	20.69897000433602				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	22q13.1	22	39263768	SYNGR1, RPL3	PDGFB - LOC107985575	5155	107985575		18713	13592	rs2413583-?	rs2413583	0	2413583	intron_variant	1		8E-21	20.096910013008056				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	19p13.3	19	1124032	GPX4, SBNO2, STK11	SBNO2			22904			rs2024092-?	rs2024092	0	2024092	intron_variant	0		1E-20	20.0				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	18p11.21	18	12818923	PTPN2	PTPN2			5771			rs80262450-?	rs80262450	0	80262450	intron_variant	0		1E-20	20.0				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	6q27	6	166960059	RP11-514O12.4, RNASET2, FGFR1OP, CCR6	RNASET2 - LOC105378120	8635	105378120		3470	7980	rs1819333-?	rs1819333	0	1819333	upstream_gene_variant	1		2E-20	19.69897000433602				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	12q12	12	40346421	SLC2A13, LRRK2, MUC19	LRRK2			120892			rs148319899-?	rs148319899	0	148319899	intron_variant	0		6E-20	19.221848749616356				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	5q33.1	5	150898347	RPS14, TCOF1, CD74, NDST1, SYNPO, MYOZ3, DCTN4, SMIM3, AC010441.1, IRGM, ZNF300, GPX3, ANXA6, SLC36A3, SLC36A2, RBM22, TNIP1, CCDC69, GM2A	IRGM, ZNF300			345611, 91975			rs11741861-?	rs11741861	0	11741861	intron_variant	0		2E-19	18.69897000433602				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	15q22.33	15	67150258	SMAD3	SMAD3			4088			rs17293632-?	rs17293632	0	17293632	intron_variant	0		2E-19	18.69897000433602				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	21q22.3	21	44195858	Intergenic	LOC105377139 - LOC107983952	105377139	107983952		4085	5934	rs7282490-?	rs7282490	0	7282490	regulatory_region_variant	1		2E-18	17.69897000433602				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	17q12	17	34266955	AC005549.3, CCL2, CCL7, CCL11	CCL2 - CCL7	6347	6354		9752	3261	rs3091316-?	rs3091316	0	3091316	upstream_gene_variant	1		2E-17	16.69897000433602				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	17q12	17	39756124	GSDMB, ORMDL3, LRRC3C, GRB7, ZPBP2, GSDMA, IKZF3	GRB7 - IKZF3	2886	22806		8839	1591	rs12946510-?	rs12946510	0	12946510	downstream_gene_variant	1		1E-16	16.0				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	9p24.1	9	4981601	Intergenic	HNRNPA1P41 - JAK2	100128701	3717		35639	3485	rs75900472-?	rs75900472	0	75900472	upstream_gene_variant	1		3E-16	15.522878745280337				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	22q11.21	22	21568615	YDJC, SDF2L1, UBE2L3, CCDC116	UBE2L3			7332			rs2266959-?	rs2266959	0	2266959	intron_variant	0		1E-15	15.0				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	8q24.13	8	125522429	Intergenic	TRIB1 - LOC105375746	10221	105375746		84024	2	rs921720-?	rs921720	0	921720	intron_variant	1		3E-15	14.522878745280337				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	10q22.3	10	79300560	ZMIZ1	ZMIZ1			57178			rs1250550-?	rs1250550	0	1250550	intron_variant	0		9E-15	14.045757490560675				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	21q22.11	21	33404389	IFNGR2	IFNGR2			3460			rs2284553-?	rs2284553	0	2284553	intron_variant	0		1E-14	14.0				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	5q15	5	96917099	ERAP2, CTD-2260A17.2, LNPEP	ERAP1, ERAP2			51752, 64167			rs1363907-?	rs1363907	0	1363907	intron_variant	0		1E-14	14.0				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	1q32.1	1	206766559	IL10	LOC105372877 - IL10	105372877	3586		14157	1044	rs3024505-?	rs3024505	0	3024505	downstream_gene_variant	1		3E-14	13.522878745280337				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	10p11.21	10	35177257	CUL2, CREM, CCNY	CREM			1390			rs34779708-?	rs34779708	0	34779708	intron_variant	0		4E-14	13.397940008672037				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	2p16.1	2	60977721	PUS10	PUS10			150962			rs7608910-?	rs7608910	0	7608910	intron_variant	0		6E-14	13.221848749616356				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	13q14.11	13	43883789	LACC1, CCDC122	LACC1			144811			rs3764147-?	rs3764147	0	3764147	missense_variant	0		1E-13	13.0				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	2q37.1	2	230232414	SP110, SP140	SP140			11262			rs6716753-?	rs6716753	0	6716753	intron_variant	0		1E-13	13.0				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	20q13.33	20	63697746	TNFRSF6B, ARFRP1, LIME1, RP4-583P15.14, STMN3, RTEL1, RTEL1-TNFRSF6B, ZGPAT, RP4-583P15.15, SLC2A4RG, ZBTB46	TNFRSF6B, RTEL1-TNFRSF6B			8771, 100533107			rs6062496-?	rs6062496	0	6062496	intron_variant	0		3E-13	12.522878745280337				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	19p13.2	19	10402235	CTD-2369P2.12, ICAM3, ZGLP1, CTD-2369P2.10, FDX1L, RAVER1, CDC37, PDE4A, KEAP1, TYK2	CDC37			11140			rs11879191-?	rs11879191	0	11879191	intron_variant	0		3E-13	12.522878745280337				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	6q21	6	105987394	Intergenic	RN7SKP211 - PRDM1	106479189	639		82774	59335	rs7746082-?	rs7746082	0	7746082	regulatory_region_variant	1		2E-12	11.698970004336019				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	14q31.3	14	88006251	GALC, GPR65	GPR65			8477			rs8005161-?	rs8005161	0	8005161	intron_variant	0		5E-12	11.301029995663981				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	5q31.3	5	142133639	NDFIP1	NDFIP1			80762			rs6863411-?	rs6863411	0	6863411	intron_variant	0		7E-12	11.154901959985743				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	7p12.2	7	50264865	C7orf72, ZPBP	C7orf72 - IKZF1	100130988	10320		105609	38588	rs1456896-?	rs1456896	0	1456896	upstream_gene_variant	1		9E-12	11.045757490560675				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	17q21.2	17	42375526	NAGLU, STAT5A, PTRF, STAT5B, STAT3, ATP6V0A1	STAT3			6774			rs12942547-?	rs12942547	0	12942547	intron_variant	0		2E-11	10.698970004336019				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	19q13.33	19	48702915	IZUMO1, NTN5, FUT2, MAMSTR, RASIP1	FUT2, LOC105447645			2524, 105447645			rs516246-?	rs516246	0	516246	intron_variant	0		4E-11	10.397940008672037				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	2p21	2	43579779	THADA, ZFP36L2	THADA			63892			rs10495903-?	rs10495903	0	10495903	intron_variant	0		4E-11	10.397940008672037				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	1q31.3	1	197732149	CRB1, DENND1B	DENND1B			163486			rs2488397-?	rs2488397	0	2488397	intron_variant	0		5E-11	10.301029995663981				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	10q25.2	10	110426390	Intergenic	SMNDC1 - LOC105378482	10285	105378482		121421	2490	rs11195128-?	rs11195128	0	11195128	downstream_gene_variant	1		5E-11	10.301029995663981				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	2q12.1	2	102322576	IL1RL2, IL1RL1, IL18R1, IL18RAP, SLC9A4, IL1R2, IL1R1	IL1RL1			9173			rs13001325-?	rs13001325	0	13001325	intron_variant	0		6E-11	10.221848749616356				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	2p23.3	2	27508073	SNX17, ZNF513, KRTCAP3, FNDC4, PPM1G, IFT172, GCKR, NRBP1	GCKR			2646			rs1260326-?	rs1260326	0	1260326	missense_variant	0		6E-11	10.221848749616356				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	8q24.21	8	128554935	Intergenic	LINC00824			101927774			rs6651252-?	rs6651252	0	6651252	intron_variant	0		9E-11	10.045757490560675				Illumina [9560910] (imputed)	N
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	6q25.3	6	159069404	Intergenic	LOC105378083			105378083			rs212388-?	rs212388	0	212388	upstream_gene_variant	0		1E-10	10.0				Illumina [9560910] (imputed)	N
