DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2009-02-28	19219042	Zheng W	2009-02-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19219042	Genome-wide association study identifies a new breast cancer susceptibility locus at 6q25.1.	Breast cancer	1,505 Chinese ancestry cases, 1,522 Chinese ancestry controls	5,026 Chinese ancestry cases, 2,476 Chinese ancestry controls, 1,591 European ancestry cases, 1,466 European ancestry controls	6q25.1	6	151627231	ESR1, C6orf97	CCDC170 - ESR1	80129	2099		6038	26917	rs2046210-A	rs2046210	0	2046210	intergenic_variant	1	0.37	2E-15	14.698970004336019		1.29	[1.21-1.37]	Affymetrix [up to 607728]	N
2009-04-03	19330030	Thomas G	2009-03-29	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19330030	A multistage genome-wide association study in breast cancer identifies two new risk alleles at 1p11.2 and 14q24.1 (RAD51L1).	Breast cancer	1,145 European ancestry cases, 1,142 European ancestry controls	8,625 European ancestry cases, 9,657 European ancestry controls	10q26.13	10	121577821	FGFR2	FGFR2			2263			rs2981579-T	rs2981579	0	2981579	intron_variant	0	0.41	2E-10	9.698970004336019		1.17	[1.07-1.27] (Het)	Illumina [528173]	N
2009-04-03	19330030	Thomas G	2009-03-29	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19330030	A multistage genome-wide association study in breast cancer identifies two new risk alleles at 1p11.2 and 14q24.1 (RAD51L1).	Breast cancer	1,145 European ancestry cases, 1,142 European ancestry controls	8,625 European ancestry cases, 9,657 European ancestry controls	16q12.1	16	52552429	TOX3	CASC16			643714			rs3803662-T	rs3803662	0	3803662	non_coding_transcript_exon_variant	0	0.27	1E-9	9.0		1.16	[1.07-1.27] (Het)	Illumina [528173]	N
2009-04-03	19330030	Thomas G	2009-03-29	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19330030	A multistage genome-wide association study in breast cancer identifies two new risk alleles at 1p11.2 and 14q24.1 (RAD51L1).	Breast cancer	1,145 European ancestry cases, 1,142 European ancestry controls	8,625 European ancestry cases, 9,657 European ancestry controls	5q11.2	5	56727256	MAP3K1	LOC101928448 - LOC105378979	101928448	105378979		121024	39139	rs16886165-G	rs16886165	0	16886165	intergenic_variant	1	0.15	5E-7	6.301029995663981		1.23	[1.12-1.35] (Het)	Illumina [528173]	N
2009-04-03	19330030	Thomas G	2009-03-29	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19330030	A multistage genome-wide association study in breast cancer identifies two new risk alleles at 1p11.2 and 14q24.1 (RAD51L1).	Breast cancer	1,145 European ancestry cases, 1,142 European ancestry controls	8,625 European ancestry cases, 9,657 European ancestry controls	2q35	2	217041109	intergenic	LOC105373874, LOC101928278			105373874, 101928278			rs13387042-A	rs13387042	0	13387042	intergenic_variant	0	0.51	2E-8	7.698970004336019		1.25	[1.15-1.37] (Het)	Illumina [528173]	N
2009-04-03	19330030	Thomas G	2009-03-29	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19330030	A multistage genome-wide association study in breast cancer identifies two new risk alleles at 1p11.2 and 14q24.1 (RAD51L1).	Breast cancer	1,145 European ancestry cases, 1,142 European ancestry controls	8,625 European ancestry cases, 9,657 European ancestry controls	1p11.2	1	121538815	intergenic	EMBP1			647121			rs11249433-C	rs11249433	0	11249433	intron_variant	0	0.39	7E-10	9.154901959985743		1.16	[1.09-1.24] (Het)	Illumina [528173]	N
2009-04-03	19330030	Thomas G	2009-03-29	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19330030	A multistage genome-wide association study in breast cancer identifies two new risk alleles at 1p11.2 and 14q24.1 (RAD51L1).	Breast cancer	1,145 European ancestry cases, 1,142 European ancestry controls	8,625 European ancestry cases, 9,657 European ancestry controls	14q24.1	14	68567965	RAD51L1	RAD51B			5890			rs999737-C	rs999737	0	999737	intron_variant	0	0.76	2E-7	6.698970004336019		1.06	[1.01-1.14] (Het)	Illumina [528173]	N
2010-12-09	21060860	Gaudet MM	2010-10-28	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21060860	Common genetic variants and modification of penetrance of BRCA2-associated breast cancer.	Breast cancer in BRCA2 mutation carriers	899 European ancestry cases, 804 European ancestry controls	1,264 European ancestry cases, 1,222 European ancestry controls	10q26.13	10	121586602	FGFR2	FGFR2			2263			rs2981575-?	rs2981575	0	2981575	intron_variant	0	0.42	1E-8	8.0		1.28	[1.18-1.39]	Affymetrix [592163]	N
2015-04-19	21263130	Fletcher O	2011-01-24	J Natl Cancer Inst	www.ncbi.nlm.nih.gov/pubmed/21263130	Novel breast cancer susceptibility locus at 9q31.2: results of a genome-wide association study.	Breast cancer	2,839 European ancestry cases, 3,507 European ancestry controls	9,041 European ancestry cases, 8,980 European ancestry controls	2q35	2	217041109	intergenic	LOC105373874, LOC101928278			105373874, 101928278			rs13387042-A	rs13387042	0	13387042	intergenic_variant	0	0.52	2E-10	9.698970004336019		1.16	[1.11-1.22]	Illumina [~ 296114]	N
2015-04-19	21263130	Fletcher O	2011-01-24	J Natl Cancer Inst	www.ncbi.nlm.nih.gov/pubmed/21263130	Novel breast cancer susceptibility locus at 9q31.2: results of a genome-wide association study.	Breast cancer	2,839 European ancestry cases, 3,507 European ancestry controls	9,041 European ancestry cases, 8,980 European ancestry controls	3p24.1	3	27374522	SLC4A7	SLC4A7			9497			rs4973768-C	rs4973768	0	4973768	3_prime_UTR_variant	0	0.49	2E-8	7.698970004336019		1.14	[1.09-1.19]	Illumina [~ 296114]	N
2015-04-19	21263130	Fletcher O	2011-01-24	J Natl Cancer Inst	www.ncbi.nlm.nih.gov/pubmed/21263130	Novel breast cancer susceptibility locus at 9q31.2: results of a genome-wide association study.	Breast cancer	2,839 European ancestry cases, 3,507 European ancestry controls	9,041 European ancestry cases, 8,980 European ancestry controls	5p12	5	44662413	intergenic	LOC102723839 - RN7SL383P	102723839	106479363		152131	53780	rs4415084-T	rs4415084	0	4415084	intergenic_variant	1	0.42	8E-11	10.096910013008056		1.17	[1.11-1.22]	Illumina [~ 296114]	N
2015-04-19	21263130	Fletcher O	2011-01-24	J Natl Cancer Inst	www.ncbi.nlm.nih.gov/pubmed/21263130	Novel breast cancer susceptibility locus at 9q31.2: results of a genome-wide association study.	Breast cancer	2,839 European ancestry cases, 3,507 European ancestry controls	9,041 European ancestry cases, 8,980 European ancestry controls	8q24.21	8	127375606	intergenic	CASC21, CASC8			103021164, 727677			rs1562430-A	rs1562430	0	1562430	intron_variant	0	0.60	3E-11	10.522878745280337		1.16	[1.11-1.22]	Illumina [~ 296114]	N
2015-04-19	21263130	Fletcher O	2011-01-24	J Natl Cancer Inst	www.ncbi.nlm.nih.gov/pubmed/21263130	Novel breast cancer susceptibility locus at 9q31.2: results of a genome-wide association study.	Breast cancer	2,839 European ancestry cases, 3,507 European ancestry controls	9,041 European ancestry cases, 8,980 European ancestry controls	10q26.13	10	121586676	FGFR2	FGFR2			2263			rs1219648-?	rs1219648	0	1219648	intron_variant	0	0.42	1E-30	30.0		1.31	[1.25-1.37]	Illumina [~ 296114]	N
2015-04-19	21263130	Fletcher O	2011-01-24	J Natl Cancer Inst	www.ncbi.nlm.nih.gov/pubmed/21263130	Novel breast cancer susceptibility locus at 9q31.2: results of a genome-wide association study.	Breast cancer	2,839 European ancestry cases, 3,507 European ancestry controls	9,041 European ancestry cases, 8,980 European ancestry controls	16q12.2	16	52601252	TOX3	CASC16			643714			rs3112612-T	rs3112612	0	3112612	intron_variant	0	0.43	4E-10	9.397940008672037		1.15	[1.10-1.21]	Illumina [~ 296114]	N
2012-02-14	22232737	Shu XO	2012-01-09	Cancer Res	www.ncbi.nlm.nih.gov/pubmed/22232737	Novel genetic markers of breast cancer survival identified by a genome-wide association study.	Breast cancer (survival)	1,950 Chinese ancestry cases	4,160 Chinese ancestry cases	14q24.1	14	68283210	RAD51L1	RAD51B			5890			rs3784099-A	rs3784099	0	3784099	intron_variant	0	NR	1E-7	7.0	(Total Mortality)	1.49	[1.28-1.72]	Affymetrix [613031]	N
2012-02-14	22232737	Shu XO	2012-01-09	Cancer Res	www.ncbi.nlm.nih.gov/pubmed/22232737	Novel genetic markers of breast cancer survival identified by a genome-wide association study.	Breast cancer (survival)	1,950 Chinese ancestry cases	4,160 Chinese ancestry cases	14q24.1	14	68283210	RAD51L1	RAD51B			5890			rs3784099-A	rs3784099	0	3784099	intron_variant	0	NR	3E-7	6.522878745280337	(Recurrence)	1.43	[1.25-1.64]	Affymetrix [613031]	N
2012-02-14	22232737	Shu XO	2012-01-09	Cancer Res	www.ncbi.nlm.nih.gov/pubmed/22232737	Novel genetic markers of breast cancer survival identified by a genome-wide association study.	Breast cancer (survival)	1,950 Chinese ancestry cases	4,160 Chinese ancestry cases	16q22.3	16	73405456	intergenic	C16orf47, LINC01568			388289, 100506172			rs9934948-C	rs9934948	0	9934948	intron_variant	0	NR	6E-6	5.221848749616356	(Total Mortality)	1.29	[1.16-1.44]	Affymetrix [613031]	N
2012-03-17	22383897	Long J	2012-02-23	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/22383897	Genome-wide association study in east Asians identifies novel susceptibility loci for breast cancer.	Breast cancer	2,918 Chinese ancestry cases, 2,324 Chinese ancestry controls	up to 16,173 East Asian ancestry cases, up to 18,282 East Asian ancestry controls	6q25.1	6	149287738	TAB2	TAB2			23118			rs9485372-G	rs9485372	0	9485372	intron_variant	0	0.55	4E-12	11.397940008672037		1.11	[1.09-1.15]	Affymetrix [690947]	N
2012-03-17	22383897	Long J	2012-02-23	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/22383897	Genome-wide association study in east Asians identifies novel susceptibility loci for breast cancer.	Breast cancer	2,918 Chinese ancestry cases, 2,324 Chinese ancestry controls	up to 16,173 East Asian ancestry cases, up to 18,282 East Asian ancestry controls	6q25.1	6	151974478	ESR1	ESR1			2099			rs9383951-G	rs9383951	0	9383951	intron_variant	0	0.90	2E-6	5.698970004336019		1.14	[1.08-1.19]	Affymetrix [690947]	N
2012-03-17	22383897	Long J	2012-02-23	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/22383897	Genome-wide association study in east Asians identifies novel susceptibility loci for breast cancer.	Breast cancer	2,918 Chinese ancestry cases, 2,324 Chinese ancestry controls	up to 16,173 East Asian ancestry cases, up to 18,282 East Asian ancestry controls	11q24.3	11	129603795	TMEM45B, BARX2	RPS27P20 - LINC01395	100271581	101929557		65622	8321	rs7107217-C	rs7107217	0	7107217	intron_variant	1	0.36	5E-7	6.301029995663981		1.08	[1.05-1.11]	Affymetrix [690947]	N
2015-04-19	21263130	Fletcher O	2011-01-24	J Natl Cancer Inst	www.ncbi.nlm.nih.gov/pubmed/21263130	Novel breast cancer susceptibility locus at 9q31.2: results of a genome-wide association study.	Breast cancer	2,839 European ancestry cases, 3,507 European ancestry controls	9,041 European ancestry cases, 8,980 European ancestry controls	9q31.2	9	108126198	KLF4, ACTL7A, RAD23B	LOC105376214			105376214			rs865686-T	rs865686	0	865686	intergenic_variant	0	0.61	2E-10	9.698970004336019		1.12	[1.09-1.18]	Illumina [~ 296114]	N
2015-04-19	21263130	Fletcher O	2011-01-24	J Natl Cancer Inst	www.ncbi.nlm.nih.gov/pubmed/21263130	Novel breast cancer susceptibility locus at 9q31.2: results of a genome-wide association study.	Breast cancer	2,839 European ancestry cases, 3,507 European ancestry controls	9,041 European ancestry cases, 8,980 European ancestry controls	6q25.1	6	151618215	ESR1	CCDC170			80129			rs3734805-C	rs3734805	0	3734805	3_prime_UTR_variant	0	0.08	1E-7	7.0		1.19	[1.11-1.27]	Illumina [~ 296114]	N
2015-04-19	21263130	Fletcher O	2011-01-24	J Natl Cancer Inst	www.ncbi.nlm.nih.gov/pubmed/21263130	Novel breast cancer susceptibility locus at 9q31.2: results of a genome-wide association study.	Breast cancer	2,839 European ancestry cases, 3,507 European ancestry controls	9,041 European ancestry cases, 8,980 European ancestry controls	10q26.13	10	121865675	FGFR2	ATE1			11101			rs10510102-G	rs10510102	0	10510102	intron_variant	0	0.17	2E-6	5.698970004336019		1.12	[1.07-1.17]	Illumina [~ 296114]	N
2011-04-13	21424380	Sehrawat B	2011-03-19	Hum Genet	www.ncbi.nlm.nih.gov/pubmed/21424380	Potential novel candidate polymorphisms identified in genome-wide association study for breast cancer susceptibility.	Breast cancer	302 European ancestry female cases, 321 European ancestry female controls	1,153 European ancestry female cases, 1,215 European ancestry female controls	5p15.2	5	10467590	ROPN1L	ROPN1L			83853			rs1092913-T	rs1092913	0	1092913	intron_variant	0	0.13	2E-6	5.698970004336019		1.45	[1.24-1.69]	Affymetrix [782838]	N
2011-04-13	21424380	Sehrawat B	2011-03-19	Hum Genet	www.ncbi.nlm.nih.gov/pubmed/21424380	Potential novel candidate polymorphisms identified in genome-wide association study for breast cancer susceptibility.	Breast cancer	302 European ancestry female cases, 321 European ancestry female controls	1,153 European ancestry female cases, 1,215 European ancestry female controls	19q13.41	19	51869723	ZNF577	ZNF577			84765			rs10411161-T	rs10411161	0	10411161	intron_variant	0	0.13	7E-6	5.154901959985743		1.42	[1.22-1.65]	Affymetrix [782838]	N
2010-06-02	20453838	Turnbull C	2010-05-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20453838	Genome-wide association study identifies five new breast cancer susceptibility loci.	Breast cancer	3,659 European ancestry cases, 4,897 European ancestry controls	12,576 European ancestry cases, 12,223 European ancestry controls	10q26.13	10	121577821	FGFR2	FGFR2			2263			rs2981579-A	rs2981579	0	2981579	intron_variant	0	0.42	4E-31	30.397940008672037		1.43	[1.35-1.53]	Illumina [582886]	N
2010-06-02	20453838	Turnbull C	2010-05-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20453838	Genome-wide association study identifies five new breast cancer susceptibility loci.	Breast cancer	3,659 European ancestry cases, 4,897 European ancestry controls	12,576 European ancestry cases, 12,223 European ancestry controls	16q12.1	16	52552429	TOX3	CASC16			643714			rs3803662-A	rs3803662	0	3803662	non_coding_transcript_exon_variant	0	0.26	3E-15	14.522878745280337		1.3	[1.22-1.39]	Illumina [582886]	N
2010-06-02	20453838	Turnbull C	2010-05-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20453838	Genome-wide association study identifies five new breast cancer susceptibility loci.	Breast cancer	3,659 European ancestry cases, 4,897 European ancestry controls	12,576 European ancestry cases, 12,223 European ancestry controls	5q11.2	5	56736057	MAP3K1	LOC101928448 - LOC105378979	101928448	105378979		129825	30338	rs889312-C	rs889312	0	889312	regulatory_region_variant	1	0.28	5E-9	8.301029995663981		1.22	[1.14-1.30]	Illumina [582886]	N
2010-06-02	20453838	Turnbull C	2010-05-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20453838	Genome-wide association study identifies five new breast cancer susceptibility loci.	Breast cancer	3,659 European ancestry cases, 4,897 European ancestry controls	12,576 European ancestry cases, 12,223 European ancestry controls	8q24.21	8	127375606	intergenic	CASC21, CASC8			103021164, 727677			rs1562430-T	rs1562430	0	1562430	intron_variant	0	0.58	6E-7	6.221848749616356		1.17	[1.10-1.25]	Illumina [582886]	N
2010-06-02	20453838	Turnbull C	2010-05-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20453838	Genome-wide association study identifies five new breast cancer susceptibility loci.	Breast cancer	3,659 European ancestry cases, 4,897 European ancestry controls	12,576 European ancestry cases, 12,223 European ancestry controls	2q35	2	217041109	intergenic	LOC105373874, LOC101928278			105373874, 101928278			rs13387042-A	rs13387042	0	13387042	intergenic_variant	0	0.49	2E-10	9.698970004336019		1.21	[1.14-1.29]	Illumina [582886]	N
2010-06-02	20453838	Turnbull C	2010-05-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20453838	Genome-wide association study identifies five new breast cancer susceptibility loci.	Breast cancer	3,659 European ancestry cases, 4,897 European ancestry controls	12,576 European ancestry cases, 12,223 European ancestry controls	11p15.5	11	1920716	LSP1	TNNT3			7140			rs909116-T	rs909116	0	909116	intron_variant	0	0.53	7E-7	6.154901959985743		1.17	[1.10-1.24]	Illumina [582886]	N
2010-06-02	20453838	Turnbull C	2010-05-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20453838	Genome-wide association study identifies five new breast cancer susceptibility loci.	Breast cancer	3,659 European ancestry cases, 4,897 European ancestry controls	12,576 European ancestry cases, 12,223 European ancestry controls	6q25.1	6	151592978	ESR1, C6orf97	CCDC170			80129			rs3757318-A	rs3757318	0	3757318	intron_variant	0	0.07	3E-6	5.522878745280337		1.3	[1.17-1.46]	Illumina [582886]	N
2010-06-02	20453838	Turnbull C	2010-05-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20453838	Genome-wide association study identifies five new breast cancer susceptibility loci.	Breast cancer	3,659 European ancestry cases, 4,897 European ancestry controls	12,576 European ancestry cases, 12,223 European ancestry controls	3p24.1	3	27374522	SLC4A7	SLC4A7			9497			rs4973768-T	rs4973768	0	4973768	3_prime_UTR_variant	0	0.47	6E-7	6.221848749616356		1.16	[1.10-1.24]	Illumina [582886]	N
2010-06-02	20453838	Turnbull C	2010-05-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20453838	Genome-wide association study identifies five new breast cancer susceptibility loci.	Breast cancer	3,659 European ancestry cases, 4,897 European ancestry controls	12,576 European ancestry cases, 12,223 European ancestry controls	9p21.3	9	22062135	CDKN2A, CDKN2B	CDKN2B-AS1			100048912			rs1011970-T	rs1011970	0	1011970	intron_variant	0	0.17	3E-8	7.522878745280337		1.09	[1.04-1.14]	Illumina [582886]	N
2010-06-02	20453838	Turnbull C	2010-05-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20453838	Genome-wide association study identifies five new breast cancer susceptibility loci.	Breast cancer	3,659 European ancestry cases, 4,897 European ancestry controls	12,576 European ancestry cases, 12,223 European ancestry controls	10p15.1	10	5844771	ANKRD16, FBXO18	GDI2 - TRV-TAC3-1	2665	100189342		31222	8940	rs2380205-C	rs2380205	0	2380205	upstream_gene_variant	1	0.57	5E-7	6.301029995663981		1.06	[1.02-1.10]	Illumina [582886]	N
2010-06-02	20453838	Turnbull C	2010-05-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20453838	Genome-wide association study identifies five new breast cancer susceptibility loci.	Breast cancer	3,659 European ancestry cases, 4,897 European ancestry controls	12,576 European ancestry cases, 12,223 European ancestry controls	10q21.2	10	62518923	ZNF365	ZNF365			22891			rs10995190-G	rs10995190	0	10995190	intron_variant	0	0.85	5E-15	14.301029995663981		1.16	[1.10-1.22]	Illumina [582886]	N
2010-06-02	20453838	Turnbull C	2010-05-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20453838	Genome-wide association study identifies five new breast cancer susceptibility loci.	Breast cancer	3,659 European ancestry cases, 4,897 European ancestry controls	12,576 European ancestry cases, 12,223 European ancestry controls	10q22.3	10	79081391	ZMIZ1	ZMIZ1			57178			rs704010-A	rs704010	0	704010	intron_variant	0	0.39	4E-9	8.397940008672037		1.07	[1.03-1.11]	Illumina [582886]	N
2010-06-02	20453838	Turnbull C	2010-05-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20453838	Genome-wide association study identifies five new breast cancer susceptibility loci.	Breast cancer	3,659 European ancestry cases, 4,897 European ancestry controls	12,576 European ancestry cases, 12,223 European ancestry controls	11q13.3	11	69513996	FGF3, MYEOV, CCND1, ORAOV1, FGF19, FGF4	LINC01488 - CCND1	101928292	595		20453	127109	rs614367-T	rs614367	0	614367	intergenic_variant	1	0.15	3E-15	14.522878745280337		1.15	[1.10-1.20]	Illumina [582886]	N
2012-10-13	22923054	Chen F	2012-08-25	Hum Genet	www.ncbi.nlm.nih.gov/pubmed/22923054	A genome-wide association study of breast cancer in women of African ancestry.	Breast cancer	3,016 African American cases, 2,745 African American controls	3,533 African ancestry cases, 11,046 African ancestry controls	14q31.3	14	87829256	GALC	LOC105370611 - GALC	105370611	2581		173962	103758	rs4322600-G	rs4322600	0	4322600	intron_variant	1	0.78	4E-6	5.3979400086720375		1.18	[1.10-1.27]	Illumina [2067098] (imputed)	N
2013-04-24	23354978	Rinella ES	2013-01-25	Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23354978	Genetic variants associated with breast cancer risk for Ashkenazi Jewish women with strong family histories but no identifiable BRCA1/2 mutation.	Breast cancer	477 Ashkenazi Jewish cases, 524 Ashkenazi Jewish controls	203 Ashkenazi Jewish cases, 263 Ashkenazi Jewish contols	10q26.13	10	121579461	FGFR2	FGFR2			2263			rs1078806-C	rs1078806	0	1078806	intron_variant	0	0.39	2E-6	5.698970004336019	(Pooled P value)	1.43	[NR]	Affymetrix [435632]	N
2013-06-06	23468962	Song C	2013-02-28	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23468962	A genome-wide scan for breast cancer risk haplotypes among African American women.	Breast cancer	3,016 African American cases, 2,745 African American controls	NA	1p36.23	1;1;1;1;1	8335381;8335500;8326670;8334176;8330828	SLC45A1	SLC45A1; SLC45A1; SLC45A1; SLC45A1; SLC45A1						rs2305016-?; rs7535752-?; rs9628987-?; rs12711517-?; rs2289731-?	rs2305016; rs7535752; rs9628987; rs12711517; rs2289731	0		intron_variant; missense_variant; intron_variant; intron_variant; synonymous_variant		NR	5E-6	5.301029995663981		1.23	[1.12-1.35]	Illumina [1006480]	N
2013-06-06	23468962	Song C	2013-02-28	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23468962	A genome-wide scan for breast cancer risk haplotypes among African American women.	Breast cancer	3,016 African American cases, 2,745 African American controls	NA	4q27	4;4	121200339;121205653	TNIP3	TNIP3; TNIP3						rs17435444-A; rs13116936-G	rs17435444; rs13116936	0		intron_variant; intron_variant		0.64	3E-7	6.522878745280337		1.23	[1.13-1.33]	Illumina [1006480]	N
2013-06-06	23468962	Song C	2013-02-28	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23468962	A genome-wide scan for breast cancer risk haplotypes among African American women.	Breast cancer	3,016 African American cases, 2,745 African American controls	NA	10p15.1	10;10;10	5630056;5628312;5623811		LOC107984199; LOC107984199; LOC102723629 - LOC107984199						rs4414128-?; rs2386661-?; rs17141741-?	rs4414128; rs2386661; rs17141741	0		upstream_gene_variant; upstream_gene_variant; upstream_gene_variant		NR	5E-6	5.301029995663981		1.27	[1.14-1.39]	Illumina [1006480]	N
2013-06-06	23468962	Song C	2013-02-28	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23468962	A genome-wide scan for breast cancer risk haplotypes among African American women.	Breast cancer	3,016 African American cases, 2,745 African American controls	NA	14q24.1	14;14;14;14;14;14	68497029;68506829;68507560;68505059;68500665;68508657		RAD51B; RAD51B; RAD51B; RAD51B; RAD51B; RAD51B						rs765899-?; rs757369-?; rs10132579-?; rs2842347-?; rs737387-?; rs2842346-?	rs765899; rs757369; rs10132579; rs2842347; rs737387; rs2842346	0		intron_variant; intron_variant; intron_variant; intron_variant; intron_variant; intron_variant		NR	2E-6	5.698970004336019		1.67	[1.35-2.08]	Illumina [1006480]	N
2013-09-12	23535733	Garcia-Closas M	2013-04-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23535733	Genome-wide association studies identify four ER negative-specific breast cancer risk loci.	Breast cancer	4,193 European ancestry cases, 35,194 European ancestry controls	6,514 European ancestry cases, 41,455 European ancestry controls	1q32.1	1	204549714	LRRN2, PIK3C2B, MDM4	MDM4			4194			rs4245739-?	rs4245739	0	4245739	3_prime_UTR_variant	0	0.26	2E-12	11.698970004336019		1.14	[1.10-1.18]	Illumina [NR]	N
2013-09-12	23535733	Garcia-Closas M	2013-04-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23535733	Genome-wide association studies identify four ER negative-specific breast cancer risk loci.	Breast cancer	4,193 European ancestry cases, 35,194 European ancestry controls	6,514 European ancestry cases, 41,455 European ancestry controls	1q32.1	1	202218048	LGR6, UBE2T, PTPN7	LGR6			59352			rs6678914-?	rs6678914	0	6678914	intron_variant	0	0.59	1E-8	8.0		1.1	[1.06-1.13]	Illumina [NR]	N
2013-09-12	23535733	Garcia-Closas M	2013-04-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23535733	Genome-wide association studies identify four ER negative-specific breast cancer risk loci.	Breast cancer	4,193 European ancestry cases, 35,194 European ancestry controls	6,514 European ancestry cases, 41,455 European ancestry controls	2p24.1	2	19121042	intergenic	LOC105373455 - MIR4757	105373455	100616307		54972	227387	rs12710696-?	rs12710696	0	12710696	intron_variant	1	0.36	5E-8	7.301029995663981		1.1	[1.06-1.13]	Illumina [NR]	N
2013-09-12	23535733	Garcia-Closas M	2013-04-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23535733	Genome-wide association studies identify four ER negative-specific breast cancer risk loci.	Breast cancer	4,193 European ancestry cases, 35,194 European ancestry controls	6,514 European ancestry cases, 41,455 European ancestry controls	16q12.2	16	53821379	FTO, KIAA1752	FTO			79068			rs11075995-?	rs11075995	0	11075995	intron_variant	0	0.24	4E-8	7.3979400086720375		1.11	[1.07-1.15]	Illumina [NR]	N
2014-04-10	24143190	Low SK	2013-10-15	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24143190	Genome-wide association study of breast cancer in the Japanese population.	Breast cancer	2,642 Japanese ancestry cases, 2,099 Japanese ancestry controls	2,885 Japanese ancestry cases, 3,395 Japanese ancestry controls	10q26.13	10	121580797	FGFR2	FGFR2			2263			rs2981578-C	rs2981578	0	2981578	intron_variant	0	0.514	1E-12	12.0		1.225	[1.158-1.296]	Illumina [5335291] (imputed)	N
2014-04-10	24143190	Low SK	2013-10-15	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24143190	Genome-wide association study of breast cancer in the Japanese population.	Breast cancer	2,642 Japanese ancestry cases, 2,099 Japanese ancestry controls	2,885 Japanese ancestry cases, 3,395 Japanese ancestry controls	16q12.2	16	52601088	TOX3, LOC643714	CASC16			643714			rs12922061-T	rs12922061	0	12922061	intron_variant	0	0.241	4E-10	9.397940008672037		1.231	[1.153-1.314]	Illumina [5335291] (imputed)	N
2014-04-10	24143190	Low SK	2013-10-15	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24143190	Genome-wide association study of breast cancer in the Japanese population.	Breast cancer	2,642 Japanese ancestry cases, 2,099 Japanese ancestry controls	2,885 Japanese ancestry cases, 3,395 Japanese ancestry controls	16q12.1	16	52552429	TOX3, LOC643714	CASC16			643714			rs3803662-T	rs3803662	0	3803662	non_coding_transcript_exon_variant	0	0.522	3E-11	10.522878745280337		1.213	[1.146-1.284]	Illumina [5335291] (imputed)	N
2014-04-10	24143190	Low SK	2013-10-15	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24143190	Genome-wide association study of breast cancer in the Japanese population.	Breast cancer	2,642 Japanese ancestry cases, 2,099 Japanese ancestry controls	2,885 Japanese ancestry cases, 3,395 Japanese ancestry controls	12p13.1	12	14257551	ATF7IP	GNAI2P1 - RPL30P11	2772	100271303		2065	99314	rs17221259-G	rs17221259	0	17221259	downstream_gene_variant	1	0.204	7E-6	5.154901959985743		1.252	[1.136-1.381]	Illumina [5335291] (imputed)	N
